age,income,tenure_months,region,segment,risk_score,num_products,is_premium,usage,engagement,complaint_count,credit_util,y,y_class
41.73850019525705,29746.839098016022,31,South,Mass,68.66604385533236,2,0,6.449376581709975,68.48012535564557,1,0.5774298847777293,489.5063248347773,1
46.67038635641179,27249.861157232674,34,South,Mass,57.905560953994794,2,0,12.166023496264653,50.18054049155481,1,0.6241745386221823,100.55692486243396,0
39.21153189951029,31033.8509552004,30,South,Mass,56.09386285942917,0,0,12.268252687222553,62.121745062828296,0,0.34399981082387815,117.70135301928457,0
45.15548245049064,34219.93852916953,21,South,Mass,30.512450000410425,4,0,9.254402737328505,73.93109454597479,0,0.16088762278325802,8.825351011344708,0
42.578816732981416,29794.004475491747,30,South,Mass,61.06447440983709,1,0,24.674301910047625,67.65587270371509,1,0.3141519780597824,180.66422466587133,0
26.086574795277556,-12920.15707004661,38,South,Mass,58.77180707814677,1,0,6.648604001514336,50.9343764584924,0,0.5603667377961882,-12.081285244523173,0
29.630460683105724,39585.870368555974,3,South,Mass,59.84199678800042,1,0,11.066515308833697,72.47468028903556,1,0.09050599889931493,198.55624560661346,0
39.47860598419904,52906.50385064378,39,South,Mass,51.01979021980602,5,0,58.31049678961534,67.79241964957886,1,0.3104922505432294,-38.90995330138807,0
33.11639401374402,25912.06506399816,23,South,Mass,54.980310323320786,3,0,32.61154145807964,69.02202886909154,0,0.3921439495512755,94.33529312502466,1
44.388067454032665,25451.63621131089,17,South,Mass,82.67439341788537,0,0,6.272824256687567,46.17647745729699,1,0.7670084038088114,527.0355112030743,1
38.59057439639132,21744.962599896302,19,South,Mass,66.21941283556424,1,0,13.81009797515894,55.940709995719075,1,0.62561205089671,404.1686085564125,1
41.785743624515696,20927.21441988097,24,South,Mass,37.261844478116416,3,0,11.548899826823252,70.84639715052002,0,0.3810067097612215,14.420133004492556,0
45.160295947945436,15481.4106422917,19,South,Mass,57.1570703845003,0,0,3.7130601554053957,66.99021255349538,2,0.5365324678260442,123.3665275175868,0
59.59965428019284,21829.351202577374,87,South,Mass,81.09403849847482,0,0,-0.5604425852571389,49.10529009552246,4,0.4772664687786583,269.59109595419454,1
46.24423248509447,23818.563275896588,22,South,Mass,63.0024637256132,0,0,7.600360822760539,49.070715261761336,0,0.04629003351573341,-8.750152083967919,0
43.528515783893035,17068.567076890133,53,South,Mass,67.06427771656126,1,0,22.69560291931894,44.42881576870842,0,0.31382278899757515,124.00889189363401,0
37.73021836571799,40895.17599518784,13,South,Mass,62.47199057847972,1,0,15.618317295853629,69.85884380767968,1,0.26926469744933856,92.50843193539744,0
49.48976475169126,59126.470841057744,33,South,Mass,48.84266427250199,2,0,17.133162581153357,66.0731414579182,1,0.1885462731725249,37.68615085236269,0
47.89276718911141,43380.13792527981,54,South,Mass,56.471037016825235,2,0,20.293251421524698,66.40018482339684,2,0.5691201355884523,155.50385235956915,0
28.784394133837687,55580.21578023763,22,South,Mass,36.607089714424504,1,1,35.3472384154765,61.81431455136115,1,0.28252890905494343,113.9238703196404,0
54.25787731810924,33912.12654598509,33,South,Mass,60.17329596041006,1,0,29.327906855713092,66.55212516988854,2,0.30151483600153145,12.52434006894049,1
37.722430309406164,8904.631243297456,18,South,Mass,68.69718102802503,1,0,10.20261816554314,57.56812451244664,0,0.6731779798925575,300.8028584833696,0
59.29210057229825,11928.32230769937,64,South,Mass,79.19400455997007,2,0,8.34827743037715,41.074517672933304,0,0.6327651388416377,335.0818442972236,1
42.01980820503403,15929.9412316723,30,South,Mass,80.5509291137005,2,0,3.605521213790892,57.529244269080934,0,0.7827828944005312,263.7436190270381,0
19.200964054753925,45885.37000195845,22,South,Mass,36.9694488582075,3,0,18.69630552581728,71.05953778827924,0,0.46894408832557954,22.654004999521163,0
36.732115812579224,50336.252135850205,30,South,Mass,27.411622980453128,3,0,9.753106823754646,67.2468610194799,1,0.07427807028617672,-12.783858029133057,0
50.49707534286343,104042.92673454425,40,South,Mass,47.448603889791784,3,0,48.09484396759441,68.51098643984707,1,0.30174904325730245,141.99925188497085,0
52.96182795854532,61058.357288737374,52,South,Mass,44.77775917629425,2,0,21.031319604300656,66.23238622572113,0,0.21118472534739482,-62.72921656796507,0
52.53266006189524,20189.960379684664,48,South,Mass,53.9398736861084,4,0,11.287334949891264,54.866707828821745,0,0.19656747653883638,68.78549163150866,0
35.89548254706799,18840.57530265359,31,South,Mass,80.06011632825272,0,0,7.210099505730289,23.41306086339963,1,0.7542314905041738,836.7690543119272,1
64.9750268202603,37149.61305697473,57,South,Mass,55.57336008228158,0,0,-6.400500467693696,51.50328966667625,0,0.6046872799407733,236.26804158270673,0
36.81008790745139,30064.18061189704,36,South,Mass,65.98145913152152,2,0,17.341381688941635,53.219126050389235,3,0.5199136058423044,193.54072606693998,1
62.57733790474794,13468.894651451545,76,South,Mass,50.21878079070525,2,0,13.549757351560316,75.01689353387043,0,0.5584315852822137,2.578098984548461,0
36.19365225972932,43953.20376831187,35,South,Mass,52.55732909905802,3,0,16.41863444723344,58.653268412753704,2,0.17172921468967595,36.87190568756321,1
38.3108788735915,21345.267426418635,38,South,Mass,41.84823902263475,2,0,7.406797100688742,50.95311144755437,0,0.0,-284.81126567058044,1
48.709731084331686,36739.09601413022,53,South,Mass,71.80609595131807,2,0,6.289328992345222,61.77404159303728,2,0.5252024712137762,544.5299500884842,1
45.935635524417236,26736.131520306066,34,South,Mass,58.35734670450243,2,0,6.911019996155607,37.88176990152944,0,0.38919978114009085,25.520632845062238,0
48.64495102076877,26573.104218013068,24,South,Mass,59.1186868437619,1,0,16.04375622072283,52.068862454018394,0,0.6250217499898084,124.73996209629018,0
33.30838488181994,18384.155662525067,27,South,Mass,77.03086036796378,2,0,21.715256320713227,44.438333625489875,0,0.4976459046178074,534.0035065813821,0
22.537108517412022,13478.966463470057,18,South,Mass,39.254836108684906,2,0,14.089598404853096,70.56542676437452,0,0.23505398239552863,7.958725534615354,0
17.381511025130056,8681.426691119847,8,South,Mass,58.970880874837874,2,0,12.697808824234707,51.95082526750668,0,0.4633599151232349,212.08796554166372,0
45.63730467046453,30034.42911119886,23,South,Mass,49.82847940220201,2,0,9.123700586899364,74.39041427303104,2,0.5166807411843866,64.4373165269729,0
37.83767605071111,38521.36508960235,12,South,Mass,59.8243236654199,1,0,31.387367772170244,56.68839625580796,0,0.4217323407646912,149.38551103433812,0
41.06055262555368,53711.38537331448,33,South,Mass,47.673435178813946,1,1,33.2015854812402,70.21485535599525,0,0.2895434818551564,71.22898514131654,0
37.049989453805836,24603.934340452688,16,South,Mass,69.38198651781849,2,0,16.39736486627533,43.36040322590073,2,0.6629284310412871,496.2806081419342,1
35.52772933533633,29762.4592744244,31,South,Mass,48.374239203348964,2,0,12.147387559606349,73.8741667670028,0,0.4172664328983361,95.1908286098277,0
64.11959099023065,64128.036096718235,56,South,Mass,44.604419910015174,2,0,37.678631255881825,63.20845742305548,0,0.11037149094500881,14.440236395923677,0
33.1558120880331,18356.871772770188,26,South,Mass,70.01811062393594,2,0,28.977840419341803,61.34932767077479,1,0.7660504626554614,454.27380511298276,1
