age,income,tenure_months,region,segment,risk_score,num_products,is_premium,usage,engagement,complaint_count,credit_util,y,y_class
29.204402978751364,14000.0,18,West,Mass,64.56180847790249,1,0,12.024810939789244,60.61144724873158,0,0.6116265789171573,151.36315517487589,0
44.540086667423815,65825.9135343921,57,West,Private,50.7131706425992,3,0,48.120473524178905,60.965442444176595,0,0.26988043035130127,117.52809785631759,0
32.004282221279446,30293.301230841804,52,Northeast,Mass,62.1206071754444,1,0,13.997385330478844,56.83162161885638,0,0.6594419694218526,116.02513053327517,1
35.16244098943756,23000.05731624346,44,Midwest,Mass,58.6480018991126,2,0,12.376367568401601,62.38083229018332,5,0.581153608703401,253.2310879111012,0
41.380121151475755,28268.879140411453,25,Midwest,Mass,34.21505075184459,1,0,6.317197986352178,74.82096072936059,1,0.1406653426679513,47.194030386078474,0
58.84154052016949,71079.77010241644,41,Northeast,Mass,28.001306096141015,3,0,24.542103553865473,75.88646448916924,0,0.11791504202595747,33.58341529650057,0
64.5123825086092,18266.264713377157,83,Midwest,Mass,59.04515181960803,0,0,14.07036590347692,60.374921845239285,1,0.3578320316289118,74.66122645310347,0
47.60177680783383,38149.061576555054,33,Northeast,Mass,52.382607863338485,3,0,11.891811199382289,71.50279425785605,0,0.32429138709786287,65.8974504984291,0
37.29256596220643,64328.66375037998,20,West,Affluent,48.35307242014687,4,0,25.95718829122804,73.84058494704527,1,0.35170577352651344,121.71761138537398,0
73.15923583298148,28633.594982104114,78,Midwest,Mass,61.02792973570145,2,0,11.077243138249635,79.11752136441004,0,0.10704165799340741,44.023336101338074,0
36.655568983380995,16563.736165803057,27,South,Mass,68.20273477865047,2,0,36.23144498962161,60.066538789550464,0,0.47630370517544385,236.71407195025827,1
34.860801070503285,74028.88119823892,11,Midwest,Mass,48.17487731000173,0,0,23.02378526183189,68.19592953603264,7,0.4177030374388581,362.3256366328563,1
19.813211942765914,22905.217460917076,9,Northeast,Mass,42.43593432587107,0,0,11.068580746993781,68.54079471325386,5,0.4507276410042736,178.71920826304478,0
59.45114461555929,32204.57749082021,26,West,Private,58.58343488408325,4,1,38.740101169407524,89.10867178604481,1,0.7244148647902102,314.8689055578285,1
54.103069904641174,37382.44153653834,9,Northeast,Mass,71.69053868936464,1,0,12.271148888963575,70.80483113235047,0,0.4626584065992865,139.1230302896662,1
72.22256920145557,73006.48233456489,119,Northeast,Affluent,46.424048410500426,2,1,14.093203361518897,80.84396768452284,0,0.14738310192857815,45.38428964732328,0
24.630958097273428,37832.45038405924,15,Midwest,Mass,62.164076170879085,3,0,15.866147178555131,51.4741314315835,1,0.1689191383804878,152.45009107116758,0
60.22713509348887,37518.17304569966,37,South,Mass,48.988696583871075,0,0,11.49029945195428,66.14621558624262,2,0.36570103561181216,124.93950730298796,0
42.876693979576594,15691.116228788818,22,Midwest,Mass,61.42169137131876,1,0,4.44812053754325,,1,0.3881622921485851,52.777219934084776,1
52.076252710001704,,34,Northeast,Mass,51.061315130438,3,0,9.613877354930027,68.15693040656924,1,0.5019395472528454,245.52821674928592,0
21.40278573619411,38037.62783080307,10,Northeast,Mass,54.32465748884104,3,0,6.306042204486348,56.26550344184454,1,0.5237553865950993,144.9381804963874,1
60.35102278331621,60676.87136432641,26,Northeast,Mass,45.43459070084847,2,0,14.215566720100332,78.97275851777906,0,0.13072262670653523,70.19355514647725,0
